Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
67894,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,30,72.94,309,263,8,255,183,58,11,0,3,0,0,46,2,311,186,69,311,85961.68,902.12,121,50,28,16,15,25,0,0,183,58,14,0
67895,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,30,60.82,309,263,18,245,0,71,25,0,149,0,0,46,2,311,149,96,311,193579.4,2022.04,11,16,14,9,13,182,0,0,0,71,174,0
67896,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,30,80.16,309,263,11,252,198,0,50,0,4,0,0,46,2,311,202,50,311,132183.59,1377.96,111,36,21,10,9,65,0,0,198,0,54,0
67897,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,40,73.73,309,263,8,255,186,62,5,0,2,0,0,46,2,311,188,67,311,84783.89,892.59,121,50,28,16,15,11,5,9,186,62,7,0
67898,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,40,58.61,308,262,18,244,0,81,19,1,30,113,0,46,3,311,143,101,311,225450.23,2363.65,11,16,14,9,13,8,9,164,0,81,49,114
67899,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,40,83.67,308,262,11,251,205,0,36,5,2,3,0,46,3,311,210,41,311,142777.78,1474.16,111,36,21,10,9,11,4,49,205,0,38,8
67900,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,50,72.94,309,263,8,255,186,64,0,5,0,0,0,46,2,311,186,69,311,82142.81,866.07,121,50,28,16,15,11,5,9,186,64,0,5
67901,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,50,56.97,308,262,18,244,0,84,0,21,0,139,0,46,3,311,139,105,311,218744.0,2294.19,11,16,14,9,13,8,9,164,0,84,0,160
67902,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,50,83.67,308,262,11,251,205,0,0,41,0,5,0,46,3,311,210,41,311,138337.04,1431.1,111,36,21,10,9,11,4,49,205,0,0,46
67903,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,60,72.94,309,263,8,255,186,64,0,5,0,0,0,46,2,311,186,69,311,82142.81,866.07,121,50,28,16,15,11,5,9,186,64,0,5
67904,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,60,56.97,308,262,18,244,0,84,0,21,0,139,0,46,3,311,139,105,311,218744.0,2294.19,11,16,14,9,13,8,9,164,0,84,0,160
67905,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.1,0.15,60,83.67,308,262,11,251,205,0,0,41,0,5,0,46,3,311,210,41,311,138337.04,1431.1,111,36,21,10,9,11,4,49,205,0,0,46
67906,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,20,64.2,309,263,6,257,107,50,42,0,58,0,0,46,2,311,165,92,311,153332.68,1588.91,37,49,44,127,0,0,0,0,107,50,100,0
67907,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,20,62.6,309,263,9,254,0,50,45,0,159,0,0,46,2,311,159,95,311,197214.64,2030.64,11,16,14,213,0,0,0,0,0,50,204,0
67908,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,20,68.09,309,263,6,257,111,0,82,0,64,0,0,46,2,311,175,82,311,185559.25,1917.5,26,34,30,167,0,0,0,0,111,0,146,0
67909,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,30,63.86,309,263,14,249,124,69,21,0,35,0,0,46,2,311,159,90,311,149584.79,1556.92,37,49,44,27,21,71,0,0,124,69,56,0
67910,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,30,60.82,309,263,18,245,0,71,25,0,149,0,0,46,2,311,149,96,311,193579.4,2022.04,11,16,14,9,13,182,0,0,0,71,174,0
67911,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,30,71.54,309,263,17,246,131,0,70,0,45,0,0,46,2,311,176,70,311,207294.66,2151.38,26,34,30,21,11,124,0,0,131,0,115,0
67912,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,40,63.05,309,263,14,249,130,76,15,1,8,19,0,46,2,311,157,92,311,148578.4,1555.11,37,49,44,27,21,15,9,47,130,76,23,20
67913,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,40,58.61,308,262,18,244,0,81,19,1,30,113,0,46,3,311,143,101,311,225450.23,2363.65,11,16,14,9,13,8,9,164,0,81,49,114
67914,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,40,73.47,308,262,17,245,141,0,53,12,10,29,0,46,3,311,180,65,311,219385.52,2270.05,26,34,30,21,11,9,7,107,141,0,63,41
67915,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,50,61.85,309,263,14,249,130,78,0,17,0,24,0,46,2,311,154,95,311,144695.91,1516.18,37,49,44,27,21,15,9,47,130,78,0,41
67916,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,50,56.97,308,262,18,244,0,84,0,21,0,139,0,46,3,311,139,105,311,218744.0,2294.19,11,16,14,9,13,8,9,164,0,84,0,160
67917,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,50,73.06,308,262,17,245,142,0,0,66,0,37,0,46,3,311,179,66,311,213233.87,2210.5,26,34,30,21,11,9,7,107,142,0,0,103
67918,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,60,61.85,309,263,14,249,130,78,0,17,0,24,0,46,2,311,154,95,311,144695.91,1516.18,37,49,44,27,21,15,9,47,130,78,0,41
67919,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,60,56.97,308,262,18,244,0,84,0,21,0,139,0,46,3,311,139,105,311,218744.0,2294.19,11,16,14,9,13,8,9,164,0,84,0,160
67920,10,-0.1,-0.05,-0.6,-0.45,2,0.2,0.2,0.15,60,73.06,308,262,17,245,142,0,0,66,0,37,0,46,3,311,179,66,311,213233.87,2210.5,26,34,30,21,11,9,7,107,142,0,0,103
67921,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,20,70.05,443,389,5,384,248,66,49,0,21,0,0,54,3,446,269,115,446,120811.8,1254.6,163,81,45,95,0,0,0,0,248,66,70,0
67922,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,20,61.97,443,389,13,376,0,71,72,0,233,0,0,54,3,446,233,143,446,244206.79,2518.75,16,22,21,317,0,0,0,0,0,71,305,0
67923,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,20,73.63,442,388,5,383,260,0,101,0,22,0,0,54,4,446,282,101,446,158966.67,1642.57,148,61,32,142,0,0,0,0,260,0,123,0
67924,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,30,73.4,443,389,13,376,270,84,16,0,6,0,0,54,3,446,276,100,446,129519.3,1351.9,163,81,45,25,23,39,0,0,270,84,22,0
67925,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,30,60.71,443,389,25,364,0,103,40,0,221,0,0,54,3,446,221,143,446,247736.53,2584.04,16,22,21,12,22,271,0,0,0,103,261,0
67926,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,30,80.38,442,388,16,372,292,0,73,0,7,0,0,54,4,446,299,73,446,199356.59,2067.93,148,61,32,19,13,99,0,0,292,0,80,0
67927,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,40,74.13,443,389,14,375,275,90,7,0,3,0,0,54,3,446,278,97,446,129296.2,1350.04,163,81,45,25,23,17,7,14,275,90,10,0
67928,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,40,58.17,442,388,27,361,0,116,29,6,49,161,0,54,4,446,210,151,446,297155.68,3096.76,16,22,21,12,22,10,12,246,0,116,78,167
67929,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,40,83.51,441,387,17,370,303,0,49,12,3,3,0,54,5,446,309,61,446,211492.3,2179.2,148,61,32,19,13,19,5,73,303,0,52,15
67930,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,50,73.6,443,389,14,375,275,92,0,7,0,1,0,54,3,446,276,99,446,126604.92,1322.94,163,81,45,25,23,17,7,14,275,92,0,8
67931,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,50,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67932,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,50,83.51,441,387,17,370,303,0,0,61,0,6,0,54,5,446,309,61,446,207218.09,2138.17,148,61,32,19,13,19,5,73,303,0,0,67
67933,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,60,73.6,443,389,14,375,275,92,0,7,0,1,0,54,3,446,276,99,446,126604.92,1322.94,163,81,45,25,23,17,7,14,275,92,0,8
67934,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,60,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67935,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.1,0.15,60,83.51,441,387,17,370,303,0,0,61,0,6,0,54,5,446,309,61,446,207218.09,2138.17,148,61,32,19,13,19,5,73,303,0,0,67
67936,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,20,63.06,443,389,10,379,139,71,69,0,100,0,0,54,3,446,239,140,446,201218.38,2084.37,42,68,59,210,0,0,0,0,139,71,169,0
67937,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,20,61.97,443,389,13,376,0,71,72,0,233,0,0,54,3,446,233,143,446,244206.79,2518.75,16,22,21,317,0,0,0,0,0,71,305,0
67938,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,20,66.93,442,388,10,378,144,0,125,0,109,0,0,54,4,446,253,125,446,247597.89,2555.73,26,47,38,267,0,0,0,0,144,0,234,0
67939,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,30,63.04,443,389,21,368,172,101,35,0,60,0,0,54,3,446,232,136,446,205789.74,2137.57,42,68,59,41,39,119,0,0,172,101,95,0
67940,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,30,60.71,443,389,25,364,0,103,40,0,221,0,0,54,3,446,221,143,446,247736.53,2584.04,16,22,21,12,22,271,0,0,0,103,261,0
67941,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,30,70.05,442,388,24,364,183,0,109,0,72,0,0,54,4,446,255,109,446,287085.52,2972.47,26,47,38,33,22,198,0,0,183,0,181,0
67942,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,40,61.75,443,389,23,366,183,110,24,6,16,27,0,54,3,446,226,140,446,206603.84,2150.27,42,68,59,41,39,24,12,81,183,110,40,33
67943,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,40,58.17,442,388,27,361,0,116,29,6,49,161,0,54,4,446,210,151,446,297155.68,3096.76,16,22,21,12,22,10,12,246,0,116,78,167
67944,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,40,71.47,441,387,26,361,200,0,76,27,20,38,0,54,5,446,258,103,446,304946.8,3146.88,26,47,38,33,22,17,10,168,200,0,96,65
67945,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,50,60.93,443,389,23,366,183,113,0,30,0,40,0,54,3,446,223,143,446,202041.68,2104.09,42,68,59,41,39,24,12,81,183,113,0,70
67946,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,50,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67947,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,50,70.91,441,387,26,361,201,0,0,105,0,55,0,54,5,446,256,105,446,297373.22,3073.12,26,47,38,33,22,17,10,168,201,0,0,160
67948,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,60,60.93,443,389,23,366,183,113,0,30,0,40,0,54,3,446,223,143,446,202041.68,2104.09,42,68,59,41,39,24,12,81,183,113,0,70
67949,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,60,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67950,10,-0.1,-0.05,-0.6,-0.4,1,0.1,0.2,0.15,60,70.91,441,387,26,361,201,0,0,105,0,55,0,54,5,446,256,105,446,297373.22,3073.12,26,47,38,33,22,17,10,168,201,0,0,160
67951,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,20,70.05,443,389,5,384,248,66,49,0,21,0,0,54,3,446,269,115,446,120811.8,1254.6,163,81,45,95,0,0,0,0,248,66,70,0
67952,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,20,61.97,443,389,13,376,0,71,72,0,233,0,0,54,3,446,233,143,446,244206.79,2518.75,16,22,21,317,0,0,0,0,0,71,305,0
67953,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,20,73.63,442,388,5,383,260,0,101,0,22,0,0,54,4,446,282,101,446,158966.67,1642.57,148,61,32,142,0,0,0,0,260,0,123,0
67954,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,30,73.4,443,389,13,376,270,84,16,0,6,0,0,54,3,446,276,100,446,129519.3,1351.9,163,81,45,25,23,39,0,0,270,84,22,0
67955,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,30,60.71,443,389,25,364,0,103,40,0,221,0,0,54,3,446,221,143,446,247736.53,2584.04,16,22,21,12,22,271,0,0,0,103,261,0
67956,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,30,80.38,442,388,16,372,292,0,73,0,7,0,0,54,4,446,299,73,446,199356.59,2067.93,148,61,32,19,13,99,0,0,292,0,80,0
67957,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,40,74.13,443,389,14,375,275,90,7,0,3,0,0,54,3,446,278,97,446,129296.2,1350.04,163,81,45,25,23,17,7,14,275,90,10,0
67958,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,40,58.17,442,388,27,361,0,116,29,6,49,161,0,54,4,446,210,151,446,297155.68,3096.76,16,22,21,12,22,10,12,246,0,116,78,167
67959,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,40,83.51,441,387,17,370,303,0,49,12,3,3,0,54,5,446,309,61,446,211492.3,2179.2,148,61,32,19,13,19,5,73,303,0,52,15
67960,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,50,73.6,443,389,14,375,275,92,0,7,0,1,0,54,3,446,276,99,446,126604.92,1322.94,163,81,45,25,23,17,7,14,275,92,0,8
67961,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,50,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67962,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,50,83.51,441,387,17,370,303,0,0,61,0,6,0,54,5,446,309,61,446,207218.09,2138.17,148,61,32,19,13,19,5,73,303,0,0,67
67963,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,60,73.6,443,389,14,375,275,92,0,7,0,1,0,54,3,446,276,99,446,126604.92,1322.94,163,81,45,25,23,17,7,14,275,92,0,8
67964,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,60,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67965,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.1,0.15,60,83.51,441,387,17,370,303,0,0,61,0,6,0,54,5,446,309,61,446,207218.09,2138.17,148,61,32,19,13,19,5,73,303,0,0,67
67966,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,20,63.06,443,389,10,379,139,71,69,0,100,0,0,54,3,446,239,140,446,201218.38,2084.37,42,68,59,210,0,0,0,0,139,71,169,0
67967,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,20,61.97,443,389,13,376,0,71,72,0,233,0,0,54,3,446,233,143,446,244206.79,2518.75,16,22,21,317,0,0,0,0,0,71,305,0
67968,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,20,66.93,442,388,10,378,144,0,125,0,109,0,0,54,4,446,253,125,446,247597.89,2555.73,26,47,38,267,0,0,0,0,144,0,234,0
67969,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,30,63.04,443,389,21,368,172,101,35,0,60,0,0,54,3,446,232,136,446,205789.74,2137.57,42,68,59,41,39,119,0,0,172,101,95,0
67970,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,30,60.71,443,389,25,364,0,103,40,0,221,0,0,54,3,446,221,143,446,247736.53,2584.04,16,22,21,12,22,271,0,0,0,103,261,0
67971,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,30,70.05,442,388,24,364,183,0,109,0,72,0,0,54,4,446,255,109,446,287085.52,2972.47,26,47,38,33,22,198,0,0,183,0,181,0
67972,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,40,61.75,443,389,23,366,183,110,24,6,16,27,0,54,3,446,226,140,446,206603.84,2150.27,42,68,59,41,39,24,12,81,183,110,40,33
67973,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,40,58.17,442,388,27,361,0,116,29,6,49,161,0,54,4,446,210,151,446,297155.68,3096.76,16,22,21,12,22,10,12,246,0,116,78,167
67974,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,40,71.47,441,387,26,361,200,0,76,27,20,38,0,54,5,446,258,103,446,304946.8,3146.88,26,47,38,33,22,17,10,168,200,0,96,65
67975,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,50,60.93,443,389,23,366,183,113,0,30,0,40,0,54,3,446,223,143,446,202041.68,2104.09,42,68,59,41,39,24,12,81,183,113,0,70
67976,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,50,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67977,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,50,70.91,441,387,26,361,201,0,0,105,0,55,0,54,5,446,256,105,446,297373.22,3073.12,26,47,38,33,22,17,10,168,201,0,0,160
67978,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,60,60.93,443,389,23,366,183,113,0,30,0,40,0,54,3,446,223,143,446,202041.68,2104.09,42,68,59,41,39,24,12,81,183,113,0,70
67979,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,60,57.06,442,388,27,361,0,120,0,35,0,206,0,54,4,446,206,155,446,291055.56,3034.27,16,22,21,12,22,10,12,246,0,120,0,241
67980,10,-0.1,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,60,70.91,441,387,26,361,201,0,0,105,0,55,0,54,5,446,256,105,446,297373.22,3073.12,26,47,38,33,22,17,10,168,201,0,0,160
67981,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,20,72.92,443,389,5,384,258,65,39,0,22,0,0,54,3,446,280,104,446,138168.77,1762.33,167,85,48,84,0,0,0,0,258,65,61,0
67982,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,20,64.63,443,389,13,376,0,71,62,0,243,0,0,54,3,446,243,133,446,285623.21,3129.58,16,22,21,317,0,0,0,0,0,71,305,0
67983,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,20,78.33,442,388,5,383,273,0,83,0,27,0,0,54,4,446,300,83,446,197218.99,2159.94,153,67,36,127,0,0,0,0,273,0,110,0
67984,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,30,75.33,443,389,12,377,279,80,13,0,5,0,0,54,3,446,284,93,446,147433.66,1862.47,167,85,48,23,25,29,0,0,279,80,18,0
67985,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,30,61.81,443,389,25,364,0,103,36,0,225,0,0,54,3,446,225,139,446,290742.94,3286.77,16,22,21,12,22,271,0,0,0,103,261,0
67986,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,30,86.33,442,388,15,373,311,0,51,0,11,0,0,54,4,446,322,51,446,266363.45,2577.48,153,67,36,17,25,75,0,0,311,0,62,0
67987,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,40,76.06,443,389,13,376,283,85,5,0,3,0,0,54,3,446,286,90,446,144425.7,1867.94,167,85,48,23,25,11,6,11,283,85,8,0
67988,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,40,59.56,442,388,27,361,0,116,25,5,53,162,0,54,4,446,215,146,446,340063.77,3829.24,16,22,21,12,22,10,12,246,0,116,78,167
67989,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,40,88.68,441,387,16,371,321,0,35,7,5,3,0,54,5,446,329,42,446,285944.16,2685.84,153,67,36,17,25,13,8,52,321,0,40,10
67990,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,50,75.27,443,389,13,376,283,87,0,6,0,0,0,54,3,446,283,93,446,140109.6,1840.49,167,85,48,23,25,11,6,11,283,87,0,6
67991,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,50,58.17,442,388,27,361,0,120,0,31,0,210,0,54,4,446,210,151,446,330572.78,3765.02,16,22,21,12,22,10,12,246,0,120,0,241
67992,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,50,88.14,441,387,16,371,321,0,0,44,0,6,0,54,5,446,327,44,446,277414.81,2637.04,153,67,36,17,25,13,8,52,321,0,0,50
67993,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,60,75.27,443,389,13,376,283,87,0,6,0,0,0,54,3,446,283,93,446,140109.6,1840.49,167,85,48,23,25,11,6,11,283,87,0,6
67994,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,60,58.17,442,388,27,361,0,120,0,31,0,210,0,54,4,446,210,151,446,330572.78,3765.02,16,22,21,12,22,10,12,246,0,120,0,241
67995,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,60,88.14,441,387,16,371,321,0,0,44,0,6,0,54,5,446,327,44,446,277414.81,2637.04,153,67,36,17,25,13,8,52,321,0,0,50
67996,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,20,65.7,443,389,10,379,145,71,59,0,104,0,0,54,3,446,249,130,446,232854.35,2667.12,44,70,58,207,0,0,0,0,145,71,163,0
67997,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,20,64.63,443,389,13,376,0,71,62,0,243,0,0,54,3,446,243,133,446,285623.21,3129.58,16,22,21,317,0,0,0,0,0,71,305,0
67998,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,20,71.69,442,388,10,378,153,0,107,0,118,0,0,54,4,446,271,107,446,315902.96,3209.57,28,49,40,261,0,0,0,0,153,0,225,0
67999,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,30,64.13,443,389,21,368,181,101,31,0,55,0,0,54,3,446,236,132,446,241798.65,2784.1,44,70,58,44,38,114,0,0,181,101,86,0
68000,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,30,61.81,443,389,25,364,0,103,36,0,225,0,0,54,3,446,225,139,446,290742.94,3286.77,16,22,21,12,22,271,0,0,0,103,261,0
68001,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,30,75.82,442,388,24,364,199,0,88,0,77,0,0,54,4,446,276,88,446,396200.87,3719.23,28,49,40,36,23,188,0,0,199,0,165,0
68002,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,40,63.39,443,389,23,366,191,110,19,5,19,22,0,54,3,446,232,134,446,240848.75,2814.63,44,70,58,44,38,28,12,72,191,110,38,27
68003,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,40,59.56,442,388,27,361,0,116,25,5,53,162,0,54,4,446,215,146,446,340063.77,3829.24,16,22,21,12,22,10,12,246,0,116,78,167
68004,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,40,77.29,441,387,26,361,215,0,64,18,28,36,0,54,5,446,279,82,446,419895.49,3871.53,28,49,40,36,23,23,8,154,215,0,92,54
68005,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,50,62.57,443,389,23,366,191,113,0,24,0,38,0,54,3,446,229,137,446,235159.09,2776.18,44,70,58,44,38,28,12,72,191,113,0,62
68006,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,50,58.17,442,388,27,361,0,120,0,31,0,210,0,54,4,446,210,151,446,330572.78,3765.02,16,22,21,12,22,10,12,246,0,120,0,241
68007,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,50,77.01,441,387,26,361,215,0,0,83,0,63,0,54,5,446,278,83,446,407582.94,3801.35,28,49,40,36,23,23,8,154,215,0,0,146
68008,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,60,62.57,443,389,23,366,191,113,0,24,0,38,0,54,3,446,229,137,446,235159.09,2776.18,44,70,58,44,38,28,12,72,191,113,0,62
68009,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,60,58.17,442,388,27,361,0,120,0,31,0,210,0,54,4,446,210,151,446,330572.78,3765.02,16,22,21,12,22,10,12,246,0,120,0,241
68010,10,-0.1,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,60,77.01,441,387,26,361,215,0,0,83,0,63,0,54,5,446,278,83,446,407582.94,3801.35,28,49,40,36,23,23,8,154,215,0,0,146
68011,10,-0.1,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,20,70.05,443,389,5,384,248,66,49,0,21,0,0,54,3,446,269,115,446,120811.8,1254.6,163,81,45,95,0,0,0,0,248,66,70,0
68012,10,-0.1,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,20,61.97,443,389,13,376,0,71,72,0,233,0,0,54,3,446,233,143,446,244206.79,2518.75,16,22,21,317,0,0,0,0,0,71,305,0
68013,10,-0.1,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,20,73.63,442,388,5,383,260,0,101,0,22,0,0,54,4,446,282,101,446,158966.67,1642.57,148,61,32,142,0,0,0,0,260,0,123,0
68014,10,-0.1,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,30,73.4,443,389,13,376,270,84,16,0,6,0,0,54,3,446,276,100,446,129519.3,1351.9,163,81,45,25,23,39,0,0,270,84,22,0
